year,state,FIPS,county_name,perc_republican_votes,perc_democratic_votes,total_votes
2000,MT,30049,LEWIS AND CLARK,0.5534122996809564,0.36605669441490335,27269
2000,MT,30051,LIBERTY,0.7203065134099617,0.23275862068965517,1044
2000,MT,30053,LINCOLN,0.7109355085393831,0.2076217180729034,7846
2000,MT,30055,MCCONE,0.7241681260945709,0.23380035026269702,1142
2000,MT,30057,MADISON,0.7264770240700219,0.20733041575492342,3656
2000,MT,30059,MEAGHER,0.746524064171123,0.18823529411764706,935
2000,MT,30061,MINERAL,0.6577181208053692,0.23306894447834045,1639
2000,MT,30063,MISSOULA,0.46105290278254896,0.37016918584678804,46576
2000,MT,30065,MUSSELSHELL,0.716810149524241,0.23198912550974174,2207
2000,MT,30067,PARK,0.6107210369970294,0.29084526059951393,7406
2000,MT,30069,PETROLEUM,0.8300653594771242,0.11764705882352941,306
2000,MT,30071,PHILLIPS,0.7751346499102334,0.18985637342908437,2228
2000,MT,30073,PONDERA,0.6726519337016574,0.27348066298342544,2896
2000,MT,30075,POWDER RIVER,0.8531746031746031,0.11408730158730158,1008
2000,MT,30077,POWELL,0.6959745762711864,0.2252824858757062,2832
2000,MT,30079,PRAIRIE,0.725201072386059,0.21983914209115282,746
2000,MT,30081,RAVALLI,0.6521058127392969,0.25820860888734193,17238
2000,MT,30083,RICHLAND,0.7086536077361766,0.25241755516984876,4033
2000,MT,30085,ROOSEVELT,0.4209284028324154,0.5399947547862576,3813
2000,MT,30087,ROSEBUD,0.5334501898919077,0.4072451066316097,3423
2000,MT,30089,SANDERS,0.6659606015674645,0.2467697521711502,4721
2000,MT,30091,SHERIDAN,0.5984732824427481,0.35725190839694654,1965
2000,MT,30093,SILVER BOW,0.37711788301502724,0.5368496677243609,16703
2000,MT,30095,STILLWATER,0.7057172026544155,0.23608984175599795,3918
2000,MT,30097,SWEET GRASS,0.7854821235102926,0.16522210184182015,1846
2000,MT,30099,TETON,0.692214846107423,0.2555823777911889,3314
2000,MT,30101,TOOLE,0.6892346509671994,0.2649285113540791,2378
2000,MT,30103,TREASURE,0.7181628392484343,0.22129436325678498,479
2000,MT,30105,VALLEY,0.6308352258390109,0.32122129699722435,3963
2000,MT,30107,WHEATLAND,0.7087087087087087,0.24324324324324326,999
2000,MT,30109,WIBAUX,0.7123552123552124,0.2335907335907336,518
2000,MT,30111,YELLOWSTONE,0.5899580862275866,0.3542670307309692,57499
2000,NC,37001,ALAMANCE,NA,NA,NA
2000,NC,37003,ALEXANDER,NA,NA,NA
2000,NC,37005,ALLEGHANY,NA,NA,NA
2000,NC,37007,ANSON,NA,NA,NA
2000,NC,37009,ASHE,NA,NA,NA
2000,NC,37011,AVERY,NA,NA,NA
2000,NC,37013,BEAUFORT,NA,NA,NA
2000,NC,37015,BERTIE,NA,NA,NA
2000,NC,37017,BLADEN,NA,NA,NA
2000,NC,37019,BRUNSWICK,NA,NA,NA
2000,NC,37021,BUNCOMBE,NA,NA,NA
2000,NC,37023,BURKE,NA,NA,NA
2000,NC,37025,CABARRUS,NA,NA,NA
2000,NC,37027,CALDWELL,NA,NA,NA
2000,NC,37029,CAMDEN,NA,NA,NA
2000,NC,37031,CARTERET,NA,NA,NA
2000,NC,37033,CASWELL,NA,NA,NA
2000,NC,37035,CATAWBA,NA,NA,NA
2000,NC,37037,CHATHAM,NA,NA,NA
2000,NC,37039,CHEROKEE,NA,NA,NA
2000,NC,37041,CHOWAN,NA,NA,NA
2000,NC,37043,CLAY,NA,NA,NA
2000,NC,37045,CLEVELAND,NA,NA,NA
2000,NC,37047,COLUMBUS,NA,NA,NA
2000,NC,37049,CRAVEN,NA,NA,NA
2000,NC,37051,CUMBERLAND,NA,NA,NA
2000,NC,37053,CURRITUCK,NA,NA,NA
2000,NC,37055,DARE,NA,NA,NA
2000,NC,37057,DAVIDSON,NA,NA,NA
2000,NC,37059,DAVIE,NA,NA,NA
2000,NC,37061,DUPLIN,NA,NA,NA
2000,NC,37063,DURHAM,NA,NA,NA
2000,NC,37065,EDGECOMBE,NA,NA,NA
2000,NC,37067,FORSYTH,NA,NA,NA
2000,NC,37069,FRANKLIN,NA,NA,NA
2000,NC,37071,GASTON,NA,NA,NA
2000,NC,37073,GATES,NA,NA,NA
2000,NC,37075,GRAHAM,NA,NA,NA
2000,NC,37077,GRANVILLE,NA,NA,NA
2000,NC,37079,GREENE,NA,NA,NA
2000,NC,37081,GUILFORD,NA,NA,NA
2000,NC,37083,HALIFAX,NA,NA,NA
2000,NC,37085,HARNETT,NA,NA,NA
2000,NC,37087,HAYWOOD,NA,NA,NA
2000,NC,37089,HENDERSON,NA,NA,NA
2000,NC,37091,HERTFORD,NA,NA,NA
2000,NC,37093,HOKE,NA,NA,NA
2000,NC,37095,HYDE,NA,NA,NA
2000,NC,37097,IREDELL,NA,NA,NA
2000,NC,37099,JACKSON,NA,NA,NA
2000,NC,37101,JOHNSTON,NA,NA,NA
2000,NC,37103,JONES,NA,NA,NA
2000,NC,37105,LEE,NA,NA,NA
2000,NC,37107,LENOIR,NA,NA,NA
2000,NC,37109,LINCOLN,NA,NA,NA
2000,NC,37111,MCDOWELL,NA,NA,NA
2000,NC,37113,MACON,NA,NA,NA
2000,NC,37115,MADISON,NA,NA,NA
2000,NC,37117,MARTIN,NA,NA,NA
2000,NC,37119,MECKLENBURG,NA,NA,NA
2000,NC,37121,MITCHELL,NA,NA,NA
2000,NC,37123,MONTGOMERY,NA,NA,NA
2000,NC,37125,MOORE,NA,NA,NA
2000,NC,37127,NASH,NA,NA,NA
2000,NC,37129,NEW HANOVER,NA,NA,NA
2000,NC,37131,NORTHAMPTON,NA,NA,NA
2000,NC,37133,ONSLOW,NA,NA,NA
2000,NC,37135,ORANGE,NA,NA,NA
2000,NC,37137,PAMLICO,NA,NA,NA
2000,NC,37139,PASQUOTANK,NA,NA,NA
2000,NC,37141,PENDER,NA,NA,NA
2000,NC,37143,PERQUIMANS,NA,NA,NA
2000,NC,37145,PERSON,NA,NA,NA
2000,NC,37147,PITT,NA,NA,NA
2000,NC,37149,POLK,NA,NA,NA
2000,NC,37151,RANDOLPH,NA,NA,NA
2000,NC,37153,RICHMOND,NA,NA,NA
2000,NC,37155,ROBESON,NA,NA,NA
2000,NC,37157,ROCKINGHAM,NA,NA,NA
2000,NC,37159,ROWAN,NA,NA,NA
2000,NC,37161,RUTHERFORD,NA,NA,NA
2000,NC,37163,SAMPSON,NA,NA,NA
2000,NC,37165,SCOTLAND,NA,NA,NA
2000,NC,37167,STANLY,NA,NA,NA
2000,NC,37169,STOKES,NA,NA,NA
2000,NC,37171,SURRY,NA,NA,NA
2000,NC,37173,SWAIN,NA,NA,NA
2000,NC,37175,TRANSYLVANIA,NA,NA,NA
2000,NC,37177,TYRRELL,NA,NA,NA
2000,NC,37179,UNION,NA,NA,NA
2000,NC,37181,VANCE,NA,NA,NA
2000,NC,37183,WAKE,NA,NA,NA
2000,NC,37185,WARREN,NA,NA,NA
2000,NC,37187,WASHINGTON,NA,NA,NA
2000,NC,37189,WATAUGA,NA,NA,NA
2000,NC,37191,WAYNE,NA,NA,NA
2000,NC,37193,WILKES,NA,NA,NA
2000,NC,37195,WILSON,NA,NA,NA
2000,NC,37197,YADKIN,NA,NA,NA
2000,NC,37199,YANCEY,NA,NA,NA
2000,ND,38001,ADAMS,0.7120689655172414,0.24655172413793103,1160
2000,ND,38003,BARNES,0.6005567153792624,0.3362908837856646,5748
2000,ND,38005,BENSON,0.48978644382544106,0.44196843082636955,2154
2000,ND,38007,BILLINGS,0.7504761904761905,0.15619047619047619,525
2000,ND,38009,BOTTINEAU,0.6365853658536585,0.3178861788617886,3690
2000,ND,38011,BOWMAN,0.7341944255608429,0.22433718558803534,1471
2000,ND,38013,BURKE,0.6717998075072185,0.2848893166506256,1039
2000,ND,38015,BURLEIGH,0.6515573342613538,0.2854242793341453,34482
2000,ND,38017,CASS,0.5684549538096448,0.3636070853462158,58995
2000,ND,38019,CAVALIER,0.6381273724167018,0.26064951497258543,2371
2000,ND,38021,DICKEY,0.6651112706389088,0.28930366116295764,2786
2000,ND,38023,DIVIDE,0.5579345088161209,0.3853904282115869,794
2000,ND,38025,DUNN,0.6504629629629629,0.2743055555555556,1728
2000,ND,38027,EDDY,0.554416403785489,0.361198738170347,1268
2000,ND,38029,EMMONS,0.7178714859437751,0.2033132530120482,1992
2000,ND,38031,FOSTER,0.672403901319564,0.2719449225473322,1743
2000,ND,38033,GOLDEN VALLEY,0.7524630541871922,0.1921182266009852,812
2000,ND,38035,GRAND FORKS,0.5592742645763608,0.37319006517526865,28385
2000,ND,38037,GRANT,0.7547302032235459,0.1646811492641906,1427
2000,ND,38039,GRIGGS,0.6262763784887678,0.32947583390061264,1469
2000,ND,38041,HETTINGER,0.695852534562212,0.2323897300855826,1519
2000,ND,38043,KIDDER,0.6559561128526645,0.22178683385579936,1276
2000,ND,38045,LAMOURE,0.6442463533225283,0.2791734197730956,2468
2000,ND,38047,LOGAN,0.7091703056768559,0.1947598253275109,1145
2000,ND,38049,MCHENRY,0.6145414687614176,0.3244428206065035,2737
2000,ND,38051,MCINTOSH,0.7196090409285278,0.21380574221136225,1637
2000,ND,38053,MCKENZIE,0.6912013536379019,0.27622673434856176,2364
2000,ND,38055,MCLEAN,0.6222557038312527,0.31532501076194575,4646
2000,ND,38057,MERCER,0.6855042499425683,0.23225361819434873,4353
2000,ND,38059,MORTON,0.6230954290296712,0.3064243072262318,11223
2000,ND,38061,MOUNTRAIL,0.5062154696132597,0.43370165745856354,2896
2000,ND,38063,NELSON,0.5603260869565218,0.3733695652173913,1840
2000,ND,38065,OLIVER,0.6745956232159848,0.23215984776403426,1051
2000,ND,38067,PEMBINA,0.643027255887801,0.2892299550145541,3779
2000,ND,38069,PIERCE,0.6839167935058346,0.2536783358701167,1971
2000,ND,38071,RAMSEY,0.6037773759292747,0.33313240908177616,4977
2000,ND,38073,RANSOM,0.5472600220669364,0.3972048547260022,2719
2000,ND,38075,RENVILLE,0.6156156156156156,0.3325825825825826,1332
2000,ND,38077,RICHLAND,0.6237055520898316,0.3106674984404242,8015
2000,ND,38079,ROLETTE,0.3219645293315143,0.6095952705775353,4398
2000,ND,38081,SARGENT,0.50503663003663,0.4391025641025641,2184
2000,ND,38083,SHERIDAN,0.7618534482758621,0.17349137931034483,928
2000,ND,38085,SIOUX,0.2584053794428434,0.6954851104707013,1041
2000,ND,38087,SLOPE,0.7149321266968326,0.19230769230769232,442
2000,ND,38089,STARK,0.653267873580853,0.28474992328935256,9777
2000,ND,38091,STEELE,0.5413223140495868,0.3925619834710744,1210
2000,ND,38093,STUTSMAN,0.6018863785917965,0.33636762447905244,9118
2000,ND,38095,TOWNER,0.5836837678721615,0.3448275862068966,1189
2000,ND,38097,TRAILL,0.5817120622568094,0.36770428015564205,4112
2000,ND,38099,WALSH,0.5980316480123504,0.3363566190659977,5182
2000,ND,38101,WARD,0.6225869584556534,0.33506805444355486,22482
2000,ND,38103,WELLS,0.6680497925311203,0.27427385892116185,2410
2000,ND,38105,WILLIAMS,0.6644037402331241,0.29845010887664913,7807
2000,NE,31001,ADAMS,0.6562148255346518,0.2963498954815887,12438
2000,NE,31003,ANTELOPE,0.7606888361045131,0.2013064133016627,3368
2000,NE,31005,ARTHUR,0.8639705882352942,0.09558823529411764,272
2000,NE,31007,BANNER,0.8441558441558441,0.1406926406926407,462
2000,NE,31009,BLAINE,0.8567335243553008,0.12320916905444126,349
2000,NE,31011,BOONE,0.7672955974842768,0.20090845562543674,2862
2000,NE,31013,BOX BUTTE,0.6303792493613677,0.3171546472784437,5089
2000,NE,31015,BOYD,0.749597423510467,0.21336553945249598,1242
2000,NE,31017,BROWN,0.8165083135391924,0.14845605700712589,1684
2000,NE,31019,BUFFALO,0.7248040823765264,0.2385638782577,16461
2000,NE,31021,BURT,0.6061320754716981,0.3605542452830189,3392
2000,NE,31023,BUTLER,0.6891327063740856,0.26854754440961337,3828
2000,NE,31025,CASS,0.5976653696498054,0.3556420233463035,10280
2000,NE,31027,CEDAR,0.7001639728273601,0.24877020379479972,4269
2000,NE,31029,CHASE,0.8026666666666666,0.1632,1875
2000,NE,31031,CHERRY,0.815595363540569,0.156656129258869,2847
2000,NE,31033,CHEYENNE,0.7661251791686574,0.2016244624940277,4186
2000,NE,31035,CLAY,0.7234836702954899,0.24074650077760498,3215
2000,NE,31037,COLFAX,0.7052790346907994,0.2603318250377074,3315
2000,NE,31039,CUMING,0.766785290628707,0.2033214709371293,4215
2000,NE,31041,CUSTER,0.7840783154783894,0.18027336534909494,5414
2000,NE,31043,DAKOTA,0.5146015508991916,0.44464609800362975,6061
2000,NE,31045,DAWES,0.7039491853079259,0.2272852803093068,3621
2000,NE,31047,DAWSON,0.7341148261622485,0.23178366857599575,7507
2000,NE,31049,DEUEL,0.7579864472410455,0.20619554695062922,1033
2000,NE,31051,DIXON,0.6568767908309455,0.29369627507163326,2792
2000,NE,31053,DODGE,0.6129767827529021,0.34694582642343835,14472
2000,NE,31055,DOUGLAS,0.5515789818515364,0.40046190133001375,183156
2000,NE,31057,DUNDY,0.7922848664688428,0.17705242334322452,1011
2000,NE,31059,FILLMORE,0.6751167444963309,0.2828552368245497,2998
2000,NE,31061,FRANKLIN,0.7170263788968825,0.2517985611510791,1668
2000,NE,31063,FRONTIER,0.7910983488872936,0.17516152189519024,1393
2000,NE,31065,FURNAS,0.7605923488276429,0.21966269025092555,2431
2000,NE,31067,GAGE,0.5825794235219861,0.36987166000420785,9506
2000,NE,31069,GARDEN,0.7899917965545529,0.16652994257588188,1219
2000,NE,31071,GARFIELD,0.7455867082035307,0.20976116303219106,963
2000,NE,31073,GOSPER,0.7465483234714004,0.22485207100591717,1014
2000,NE,31075,GRANT,0.8415584415584415,0.12727272727272726,385
2000,NE,31077,GREELEY,0.6404580152671756,0.31755725190839695,1310
2000,NE,31079,HALL,0.636417556346382,0.32093173730184404,18546
2000,NE,31081,HAMILTON,0.7238922289022489,0.23736361612113116,4491
2000,NE,31083,HARLAN,0.7332613390928726,0.23650107991360692,1852
2000,NE,31085,HAYES,0.851138353765324,0.11558669001751314,571
2000,NE,31087,HITCHCOCK,0.7608108108108108,0.21081081081081082,1480
2000,NE,31089,HOLT,0.7973381730187538,0.1705989110707804,4959
2000,NE,31091,HOOKER,0.7750611246943765,0.18092909535452323,409
2000,NE,31093,HOWARD,0.622568093385214,0.33781393703572693,2827
2000,NE,31095,JEFFERSON,0.6111255523784768,0.35378216792305694,3847
2000,NE,31097,JOHNSON,0.5729166666666666,0.3759469696969697,2112
2000,NE,31099,KEARNEY,0.7472773862908392,0.21780909673286356,3122
2000,NE,31101,KEITH,0.7672122629254352,0.20213042348661991,3849
2000,NE,31103,KEYA PAHA,0.8226120857699805,0.15204678362573099,513
2000,NE,31105,KIMBALL,0.7576923076923077,0.20824175824175825,1820
2000,NE,31107,KNOX,0.6998491704374057,0.2606837606837607,3978
2000,NE,31109,LANCASTER,0.5181831758951574,0.4167755665907479,107132
2000,NE,31111,LINCOLN,0.6100304353579463,0.3443826915442636,15114
2000,NE,31113,LOGAN,0.8155339805825242,0.14563106796116504,412
2000,NE,31115,LOUP,0.7513227513227513,0.2222222222222222,378
2000,NE,31117,MCPHERSON,0.8106312292358804,0.15946843853820597,301
2000,NE,31119,MADISON,0.7497082393215592,0.21566949350346223,12853
2000,NE,31121,MERRICK,0.7125748502994012,0.25389221556886227,3340
2000,NE,31123,MORRILL,0.7469597754911131,0.21515434985968196,2138
2000,NE,31125,NANCE,0.6636636636636637,0.2984984984984985,1665
2000,NE,31127,NEMAHA,0.6461858118135946,0.3155238943306619,3369
2000,NE,31129,NUCKOLLS,0.6962750716332379,0.2636103151862464,2443
2000,NE,31131,OTOE,0.6271389972981086,0.3314320024016812,6662
2000,NE,31133,PAWNEE,0.6168531928900592,0.3436471362738644,1519
2000,NE,31135,PERKINS,0.8057851239669421,0.16735537190082644,1452
2000,NE,31137,PHELPS,0.7726388588718393,0.20185865571644696,4627
2000,NE,31139,PIERCE,0.7899002493765586,0.17768079800498754,3208
2000,NE,31141,PLATTE,0.7668558985924255,0.203126215102263,12859
2000,NE,31143,POLK,0.7367011098354382,0.2334481438959051,2613
2000,NE,31145,RED WILLOW,0.7323383084577114,0.2364179104477612,5025
2000,NE,31147,RICHARDSON,0.6320481927710844,0.3330120481927711,4150
2000,NE,31149,ROCK,0.8109619686800895,0.15771812080536912,894
2000,NE,31151,SALINE,0.5016520894071914,0.4511175898931001,5145
2000,NE,31153,SARPY,0.640023852643668,0.3232695790450108,45278
2000,NE,31155,SAUNDERS,0.6377396569122099,0.3197667899988788,8919
2000,NE,31157,SCOTTS BLUFF,0.6790230507984681,0.2844858732567382,13839
2000,NE,31159,SEWARD,0.6352622576966933,0.32069555302166475,7016
2000,NE,31161,SHERIDAN,0.8171583850931677,0.15217391304347827,2576
2000,NE,31163,SHERMAN,0.6287390029325514,0.330791788856305,1705
2000,NE,31165,SIOUX,0.836436170212766,0.13031914893617022,752
2000,NE,31167,STANTON,0.7622687047465808,0.2011263073209976,2486
2000,NE,31169,THAYER,0.697272122421823,0.2731204258150366,3006
2000,NE,31171,THOMAS,0.8329113924050633,0.13924050632911392,395
2000,NE,31173,THURSTON,0.49951969260326606,0.4438040345821326,2082
2000,NE,31175,VALLEY,0.7114449845338047,0.25762262483429077,2263
2000,NE,31177,WASHINGTON,0.6675168096452585,0.29561789937398564,8626
2000,NE,31179,WAYNE,0.7040609137055838,0.25406091370558376,3940
2000,NE,31181,WEBSTER,0.6694087403598972,0.30025706940874036,1945
2000,NE,31183,WHEELER,0.7748344370860927,0.18763796909492272,453
2000,NE,31185,YORK,0.7455108359133127,0.2178018575851393,6460
2000,NH,33001,BELKNAP,0.5523045344280649,0.4000373203955962,26795
2000,NH,33003,CARROLL,0.5275346538799782,0.41258009129360523,23879
2000,NH,33005,CHESHIRE,0.41302590208114986,0.5204970804012576,33395
2000,NH,33007,COOS,0.501986301369863,0.45,14600
2000,NH,33009,GRAFTON,0.4670952417834921,0.4731366018640436,38733
2000,NH,33011,HILLSBOROUGH,0.4865378466587436,0.4682947134730123,165761
2000,NH,33013,MERRIMACK,0.47151560831606054,0.48084291187739464,63684
2000,NH,33015,ROCKINGHAM,0.49085881660244607,0.4593174483688969,134173
2000,NH,33017,STRAFFORD,0.427348004778005,0.5142429089142186,49393
2000,NH,33019,SULLIVAN,0.4983929719305764,0.44053996143132634,18668
2000,NJ,34001,ATLANTIC,0.3906939474435248,0.5804482887313122,91102
2000,NJ,34003,BERGEN,0.41647737653420447,0.5526871927159884,366721
2000,NJ,34005,BURLINGTON,0.40697078421322397,0.560467722948502,177541
2000,NJ,34007,CAMDEN,0.3173000238747136,0.6459684752185553,196861
2000,NJ,34009,CAPE MAY,0.49993696684456024,0.4662142286842879,47594
2000,NJ,34011,CUMBERLAND,0.3878481636677348,0.5789992605373429,48684
2000,NJ,34013,ESSEX,0.2575075219687718,0.7146544517341943,259573
2000,NJ,34015,GLOUCESTER,0.39436895375496284,0.5693955152938545,107298
2000,NJ,34017,HUDSON,0.26173361774845993,0.7062935809417965,167361
2000,NJ,34019,HUNTERDON,0.5705429102825259,0.378832698609512,56455
2000,NJ,34021,MERCER,0.34427813719487455,0.6141680006491639,135559
2000,NJ,34023,MIDDLESEX,0.36138829974232084,0.598796982024269,258849
2000,NJ,34025,MONMOUTH,0.4550642593108289,0.5015468774438184,262141
2000,NJ,34027,MORRIS,0.5378290429426463,0.4263224669262208,206508
2000,NJ,34029,OCEAN,0.48838918079605165,0.47184520756216697,216393
2000,NJ,34031,PASSAIC,0.38986926226105395,0.5768810714491004,156573
2000,NJ,34033,SALEM,0.45443422808838796,0.5086015126798161,26972
2000,NJ,34035,SOMERSET,0.49614959668375186,0.4671324256294807,120377
2000,NJ,34037,SUSSEX,0.5788311010610541,0.37142111671595063,57490
2000,NJ,34039,UNION,0.3678322503796151,0.6009615126654612,186373
2000,NJ,34041,WARREN,0.5434180534790813,0.40545574863361195,40801
2000,NM,35001,BERNALILLO,0.4661778884978881,0.48679271139737373,204319
2000,NM,35003,CATRON,0.7440093512565751,0.20631209818819404,1711
2000,NM,35005,CHAVES,0.6269215934762246,0.3493305416276379,18149
2000,NM,35006,CIBOLA,0.38826185101580135,0.5822516930022573,7088
2000,NM,35007,COLFAX,0.4761032777879509,0.485808459989013,5461
2000,NM,35009,CURRY,0.6935416492605898,0.28999916450831315,11969
2000,NM,35011,DE BACA,0.6232179226069247,0.35539714867617106,982
2000,NM,35013,DONA ANA,0.45576918954836776,0.5125501039590166,46653
2000,NM,35015,EDDY,0.5810423342890876,0.399617698318997,17787
2000,NM,35017,GRANT,0.44133084245173915,0.504670402989058,11241
2000,NM,35019,GUADALUPE,0.3319200484554815,0.6517262265293762,1651
2000,NM,35021,HARDING,0.6172006745362564,0.3608768971332209,593
2000,NM,35023,HIDALGO,0.520174482006543,0.4574700109051254,1834
2000,NM,35025,LEA,0.7124719416386083,0.27041245791245794,14256
2000,NM,35027,LINCOLN,0.6582988777318369,0.29932073242764323,6772
2000,NM,35028,LOS ALAMOS,0.5503033861812487,0.4060481503229595,10218
2000,NM,35029,LUNA,0.51346037507562,0.4499395039322444,6612
2000,NM,35031,MCKINLEY,0.3192896278103155,0.6474589079916871,15879
2000,NM,35033,MORA,0.30488361478776815,0.6645367412140575,2191
2000,NM,35035,OTERO,0.6330535670204888,0.33726240434460625,16204
2000,NM,35037,QUAY,0.5962539021852237,0.3826742976066597,3844
2000,NM,35039,RIO ARRIBA,0.28891460692733734,0.6752913945606349,12097
2000,NM,35041,ROOSEVELT,0.6657228809060344,0.31180322066890814,5651
2000,NM,35043,SANDOVAL,0.48568729333963157,0.46918595496772164,31755
2000,NM,35045,SAN JUAN,0.6184609169864674,0.34567331275067087,34657
2000,NM,35047,SAN MIGUEL,0.24178583124113087,0.7138958628970636,9161
2000,NM,35049,SANTA FE,0.28246851690889613,0.6471872410098846,49471
2000,NM,35051,SIERRA,0.5933275185346707,0.36829481029219363,4586
2000,NM,35053,SOCORRO,0.46484031643715207,0.4825666569000879,6826
2000,NM,35055,TAOS,0.2518586507572281,0.6460761817347407,10895
2000,NM,35057,TORRANCE,0.5828629032258065,0.37661290322580643,4960
2000,NM,35059,UNION,0.7230769230769231,0.25754985754985754,1755
2000,NM,35061,VALENCIA,0.5053562239790429,0.45932544323338165,21377
2000,NV,32001,CHURCHILL,0.7069024141448487,0.24832823302731497,8823
2000,NV,32003,CLARK,0.4472341561180331,0.513084840841658,382198
2000,NV,32005,DOUGLAS,0.6227328363191277,0.324746856570602,17974
2000,NV,32007,ELKO,0.7775035260930888,0.17926657263751763,14180
2000,NV,32009,ESMERALDA,0.6782077393075356,0.23625254582484725,491
2000,NV,32011,EUREKA,0.7550776583034647,0.17921146953405018,837
2000,NV,32013,HUMBOLDT,0.7232604373757455,0.2242544731610338,5030
2000,NV,32015,LANDER,0.7640396413402548,0.18640868334119867,2119
2000,NV,32017,LINCOLN,0.7014314928425358,0.23568507157464214,1956
2000,NV,32019,LYON,0.6062374916611074,0.3298032021347565,11992
2000,NV,32021,MINERAL,0.5351068469254252,0.3994766681203663,2293
2000,NV,32023,NYE,0.5667843362613907,0.3714801740415401,12181
2000,NV,32027,PERSHING,0.6775804661487237,0.2641509433962264,1802
2000,NV,32029,STOREY,0.5639599555061179,0.3704115684093437,1798
2000,NV,32031,WASHOE,0.520355516308125,0.4259736224560715,122301
2000,NV,32033,WHITE PINE,0.6305390911656789,0.30172170476996896,3543
2000,NV,32510,CARSON CITY,0.5698128727123175,0.37805881143327164,19452
2000,NY,36001,ALBANY,0.3354535144996443,0.6030682754685882,141969
2000,NY,36003,ALLEGANY,0.611910749638825,0.33902295467922305,18689
2000,NY,36005,BRONX,0.11766023476860749,0.8628557887082533,308048
2000,NY,36007,BROOME,0.4243593719490484,0.5212432376554909,87063
2000,NY,36009,CATTARAUGUS,0.5449263332641627,0.40604156167551064,33733
2000,NY,36011,CAYUGA,0.4411089528518453,0.5012360939431397,33978
2000,NY,36013,CHAUTAUQUA,0.4949591280653951,0.4600817438692098,58720
2000,NY,36015,CHEMUNG,0.4979846194643331,0.4620525059665871,37710
2000,NY,36017,CHENANGO,0.4954567901234568,0.4499753086419753,20250
2000,NY,36019,CLINTON,0.4344297169039437,0.508656521027655,30555
2000,NY,36021,COLUMBIA,0.45843644348401935,0.4701474329929246,28691
2000,NY,36023,CORTLAND,0.4756550692467307,0.46764464604545675,20723
2000,NY,36025,DELAWARE,0.5284758364312268,0.4188351920693928,20175
2000,NY,36027,DUTCHESS,0.47126035682969164,0.4687639806016356,111762
2000,NY,36029,ERIE,0.37719178437033446,0.5655804490243822,424654
2000,NY,36031,ESSEX,0.49196966317198304,0.4420588891367388,17932
2000,NY,36033,FRANKLIN,0.4380695821631226,0.508396859058864,17447
2000,NY,36035,FULTON,0.5276175534123945,0.4297909648839463,21671
2000,NY,36037,GENESEE,0.5546434462388278,0.3909240860792512,26069
2000,NY,36039,GREENE,0.5372143737555704,0.4020100502512563,21094
2000,NY,36041,HAMILTON,0.6485605649103748,0.3025529603476372,3682
2000,NY,36043,HERKIMER,0.5106298502075438,0.4412199963905432,27705
2000,NY,36045,JEFFERSON,0.49953319786918554,0.46128288209127355,36418
2000,NY,36047,KINGS,0.156545482535387,0.8061318576255256,617105
2000,NY,36049,LEWIS,0.5587292868259636,0.3966858921541701,10923
2000,NY,36051,LIVINGSTON,0.5599676743929766,0.3848216581567057,27223
2000,NY,36053,MADISON,0.5245364168370584,0.42364097863639566,28366
2000,NY,36055,MONROE,0.44456542947237243,0.5090067408941283,317762
2000,NY,36057,MONTGOMERY,0.4692681051468115,0.4925272718535249,20809
2000,NY,36059,NASSAU,0.38485892146438827,0.5792876801530251,589707
2000,NY,36061,NEW YORK,0.1418971223225953,0.7977174592352707,563232
2000,NY,36063,NIAGARA,0.4391305746485519,0.512358321627331,93257
2000,NY,36065,ONEIDA,0.49588524521855076,0.4576544856035668,95996
2000,NY,36067,ONONDAGA,0.41093360965284903,0.5396873726237422,203629
2000,NY,36069,ONTARIO,0.5198267606859929,0.43007312614259596,45948
2000,NY,36071,ORANGE,0.49666137227477103,0.45966384562501483,126549
2000,NY,36073,ORLEANS,0.5808243388247175,0.37814807801552736,15843
2000,NY,36075,OSWEGO,0.4796278340519464,0.4715408577971242,48473
2000,NY,36077,OTSEGO,0.48185976812051423,0.4519283855193627,25358
2000,NY,36079,PUTNAM,0.5136202317437187,0.43540085082379487,42547
2000,NY,36081,QUEENS,0.2195456262479089,0.7500350763585344,555930
2000,NY,36083,RENSSELAER,0.4319656321234438,0.5086211935238764,68436
2000,NY,36085,RICHMOND,0.44963798453430526,0.5194728435628795,142121
2000,NY,36087,ROCKLAND,0.3951786588350465,0.5672214064284549,122580
2000,NY,36089,ST. LAWRENCE,0.4135096407652279,0.5376203524472711,39779
2000,NY,36091,SARATOGA,0.49047413657068917,0.4561368442092639,95057
2000,NY,36093,SCHENECTADY,0.41766498371822064,0.530786006632211,66946
2000,NY,36095,SCHOHARIE,0.5505609684086212,0.3978447003247712,13548
2000,NY,36097,SCHUYLER,0.5373482153808414,0.4048816386606157,8153
2000,NY,36099,SENECA,0.4698248796483639,0.47729016953882647,14333
2000,NY,36101,STEUBEN,0.5966028153736164,0.3599339299361487,40563
2000,NY,36103,SUFFOLK,0.4199447257722186,0.5337587520431599,573866
2000,NY,36105,SULLIVAN,0.4453442714906745,0.5030150049081475,28524
2000,NY,36107,TIOGA,0.5450699207268193,0.408390487218313,22454
2000,NY,36109,TOMPKINS,0.33327508736894657,0.5443584623065402,40060
2000,NY,36111,ULSTER,0.42757430488974113,0.4878491530840524,78225
